## [iView]
## Converted from:	C:\Users\iView X\Desktop\Raw Results\P06-[840f2e15-4a4b-4875-af61-2954c2c08aa3]\P06-eye_data.idf
## Date:	01.09.2016 12:45:16
## Version:	IDF Converter 3.0.20
## IDF Version:	9
## Sample Rate:	30
## Separator Type:	Unknown
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	5239                                                                                                                                                                                                                                                            
## Reversed:	none
## [Run]
## Subject:	P06                                                                                                                                                                                                                                                             
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Area:	1024	768
## Calibration Point 0:	Position(51;38)
## Calibration Point 1:	Position(973;730)
## [Geometry]
## Stimulus Dimension [mm]:	344	194
## Head Distance [mm]:	700
## [Hardware Setup]
## System ID:	RNX1044602-1524//SMI_REDn Scientific///Binoc
## Operating System :	6.2.9200
## iView X Version:	4.2.1.0
## [Filter Settings]
## Heuristic:	False
## Heuristic Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, RAW, DIAMETER, CR, POR, QUALITY, PLANE, EYEPOSITION, GAZEVECTOR, TRIGGER, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	R Raw X [px]	R Raw Y [px]	L Dia X [px]	L Dia Y [px]	L Mapped Diameter [mm]	R Dia X [px]	R Dia Y [px]	R Mapped Diameter [mm]	L CR1 X [px]	L CR1 Y [px]	L CR2 X [px]	L CR2 Y [px]	R CR1 X [px]	R CR1 Y [px]	R CR2 X [px]	R CR2 Y [px]	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	Timing	L Validity	R Validity	Pupil Confidence	L Plane	R Plane	L EPOS X	L EPOS Y	L EPOS Z	R EPOS X	R EPOS Y	R EPOS Z	L GVEC X	L GVEC Y	L GVEC Z	R GVEC X	R GVEC Y	R GVEC Z	Trigger	Frame	Aux1
4304899229	SMP	1	1818.78	1060.82	1538.12	1062.23	22.09	22.09	3.43	21.64	21.64	3.40	1812.42	1075.85	1824.29	1075.13	1533.97	1077.39	1545.74	1077.85	507.61	-45.66	515.93	-52.49	0	1	1	2	-1	-1	-78.97	-52.57	524.61	-33.02	-53.52	530.49	0.10	0.57	-0.81	0.11	0.60	-0.79	0	 -1	
4304932542	SMP	1	1818.97	1060.57	1538.03	1061.74	22.16	22.16	3.45	21.74	21.74	3.41	1812.50	1075.47	1824.05	1074.55	1534.00	1077.01	1545.69	1077.50	503.41	-45.42	517.56	-55.12	0	1	1	2	-1	-1	-79.49	-52.84	528.14	-33.03	-53.47	530.65	0.09	0.57	-0.82	0.11	0.61	-0.79	0	 -1	
4304965820	SMP	1	1818.80	1059.70	1537.94	1061.15	22.34	22.34	3.49	21.83	21.83	3.43	1812.36	1074.65	1823.43	1073.97	1533.77	1076.38	1545.46	1076.92	0.00	0.00	516.50	-56.93	0	1	1	2	-1	-1	-80.61	-53.51	536.01	-33.00	-53.39	530.80	0.08	0.58	-0.81	0.10	0.60	-0.79	0	 -1	
4304999204	SMP	1	1817.88	1058.36	1537.04	1060.03	22.12	22.12	3.49	22.07	22.07	3.45	1811.59	1073.78	1824.05	1074.05	1533.19	1075.40	1545.05	1076.15	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-78.29	-51.92	520.70	-32.90	-53.22	530.61	0.11	0.60	-0.79	0.12	0.61	-0.78	0	 -1	
4305032482	SMP	1	1816.83	1057.87	1536.08	1059.56	22.37	22.37	3.54	22.07	22.07	3.46	1810.65	1072.90	1821.14	1072.15	1532.68	1075.09	1544.16	1075.73	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-83.15	-55.12	555.23	-32.84	-53.25	531.56	0.08	0.60	-0.80	0.12	0.62	-0.78	0	 -1	
4305065815	SMP	1	1816.21	1057.73	1535.41	1059.60	22.42	22.42	3.56	21.88	21.88	3.47	1809.70	1072.70	1821.39	1071.72	1531.99	1074.94	1543.58	1075.74	506.15	-45.97	0.00	0.00	0	1	1	2	-1	-1	-79.01	-52.37	528.04	-32.75	-53.27	531.80	0.09	0.57	-0.82	0.13	0.61	-0.78	0	 -1	
4305099143	SMP	1	1815.30	1057.61	1534.71	1059.48	22.64	22.64	3.57	22.07	22.07	3.49	1808.90	1072.60	1820.80	1072.42	1531.28	1075.00	1542.75	1075.71	510.71	-50.09	0.00	0.00	0	1	1	2	-1	-1	-78.62	-52.24	526.21	-32.68	-53.36	532.73	0.10	0.58	-0.81	0.12	0.62	-0.78	0	 -1	
4305132502	SMP	1	1814.18	1057.11	1533.54	1059.28	22.68	22.68	3.57	22.33	22.33	3.51	1807.66	1072.41	1820.59	1072.76	1530.14	1074.72	1541.69	1075.57	517.32	-51.48	0.00	0.00	0	1	1	2	-1	-1	-76.61	-50.99	513.54	-32.51	-53.36	533.04	0.11	0.59	-0.80	0.12	0.62	-0.78	0	 -1	
4305165798	SMP	1	1812.79	1056.83	1532.25	1059.32	22.85	22.85	3.57	22.31	22.31	3.52	1806.43	1072.20	1819.14	1072.46	1528.72	1074.69	1540.39	1075.55	521.02	-54.20	0.00	0.00	0	1	1	2	-1	-1	-76.43	-50.98	513.85	-32.28	-53.35	533.00	0.11	0.59	-0.80	0.12	0.62	-0.78	0	 -1	
4305199142	SMP	1	1811.19	1056.18	1530.64	1058.69	22.85	22.85	3.56	22.28	22.28	3.53	1804.65	1071.45	1817.57	1071.80	1527.26	1074.20	1538.81	1074.92	522.38	-51.06	0.00	0.00	0	1	1	2	-1	-1	-75.51	-50.43	509.46	-32.06	-53.32	533.64	0.11	0.58	-0.81	0.13	0.62	-0.78	0	 -1	
4305232481	SMP	1	0.00	0.00	1529.28	1058.39	0.00	0.00	0.00	22.53	22.53	3.55	0.00	0.00	0.00	0.00	1525.70	1073.81	1537.50	1074.64	0.00	0.00	0.00	0.00	0	0	1	1	-1	-1	0.00	0.00	0.00	-31.78	-53.20	533.02	0.00	0.00	0.00	0.12	0.62	-0.78	0	 -1	
4305265805	SMP	1	1808.31	1054.85	1528.15	1057.73	22.94	22.94	3.50	22.61	22.61	3.56	1801.91	1070.43	1817.57	1070.98	1524.46	1073.22	1536.32	1073.89	570.11	98.04	0.00	0.00	0	1	1	2	-1	-1	-67.59	-45.14	457.41	-31.55	-53.05	532.63	0.15	0.55	-0.82	0.12	0.62	-0.78	0	 -1	
4305299148	SMP	1	1807.05	1055.09	1526.91	1058.01	22.87	22.87	3.54	22.81	22.81	3.58	1801.00	1070.16	1812.36	1068.82	1523.52	1073.50	1535.20	1074.32	521.25	-56.67	0.00	0.00	0	1	1	2	-1	-1	-78.47	-52.54	534.42	-31.41	-53.16	533.13	0.10	0.57	-0.81	0.13	0.62	-0.78	0	 -1	
4305332471	SMP	1	1806.35	1055.30	1526.12	1058.21	23.04	23.04	3.61	22.49	22.49	3.59	1800.43	1070.14	1810.87	1069.87	1523.00	1073.77	1534.52	1074.43	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.82	-55.00	558.50	-31.35	-53.26	533.80	0.08	0.60	-0.79	0.13	0.62	-0.77	0	 -1	
4305365807	SMP	1	1806.19	1056.21	1526.11	1059.47	23.17	23.17	3.67	22.63	22.63	3.60	1800.32	1071.29	1810.79	1070.85	1522.75	1075.05	1534.40	1075.79	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.82	-55.19	558.56	-31.31	-53.47	533.73	0.09	0.61	-0.79	0.13	0.62	-0.77	0	 -1	
4305399170	SMP	1	1805.94	1056.75	1525.80	1060.19	23.06	23.06	3.71	22.63	22.63	3.61	1800.08	1071.84	1810.78	1071.12	1522.27	1075.80	1534.07	1076.58	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.26	-54.90	554.92	-31.21	-53.55	533.20	0.09	0.60	-0.79	0.12	0.62	-0.77	0	 -1	
4305432448	SMP	1	1805.82	1056.68	1525.57	1060.25	22.94	22.94	3.73	22.78	22.78	3.62	1799.90	1071.69	1810.80	1070.60	1522.04	1075.87	1533.90	1076.65	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-80.64	-54.43	550.76	-31.15	-53.51	532.71	0.09	0.59	-0.80	0.12	0.62	-0.77	0	 -1	
4305465780	SMP	1	1805.59	1056.10	1525.36	1060.14	23.32	23.32	3.78	22.77	22.77	3.63	1799.81	1071.01	1810.12	1070.27	1521.86	1075.73	1533.64	1076.53	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.89	-55.24	559.81	-31.11	-53.48	532.64	0.09	0.60	-0.80	0.12	0.62	-0.77	0	 -1	
4305499113	SMP	1	1805.34	1056.05	1525.10	1060.14	22.93	22.93	3.80	22.64	22.64	3.63	1799.47	1071.02	1810.05	1070.31	1521.76	1075.75	1533.51	1076.53	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-81.52	-55.01	557.50	-31.08	-53.47	532.51	0.09	0.60	-0.80	0.13	0.62	-0.77	0	 -1	
4305532432	SMP	1	1805.29	1056.48	1524.98	1060.52	23.09	23.09	3.78	22.70	22.70	3.63	1799.38	1071.79	1811.27	1071.07	1521.49	1076.18	1533.41	1076.96	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-77.13	-52.12	526.90	-31.01	-53.48	531.82	0.11	0.58	-0.80	0.13	0.62	-0.77	0	 -1	
4305565831	SMP	1	1804.72	1056.92	1524.53	1060.86	23.22	23.22	3.77	22.76	22.76	3.63	1798.94	1072.30	1810.68	1071.26	1521.16	1076.55	1533.09	1077.27	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-77.47	-52.47	529.81	-30.92	-53.47	531.20	0.11	0.58	-0.80	0.13	0.62	-0.77	0	 -1	
4306040918	MSG	1	# Message: 75defd29ae234cea8b505f2cec68da47.avi
4306065776	SMP	1	1781.67	1053.06	1504.15	1062.04	23.24	23.24	3.65	22.87	22.87	3.70	1776.05	1068.30	1788.33	1068.55	1501.08	1077.56	1512.40	1078.24	554.32	-67.20	0.00	0.00	0	1	1	2	-1	-1	-71.98	-50.72	517.67	-27.86	-54.36	538.39	0.12	0.59	-0.80	0.13	0.62	-0.77	0	 -1	
4306099129	SMP	1	1781.37	1052.99	1503.68	1062.12	23.43	23.43	3.66	22.90	22.90	3.70	1775.70	1068.19	1787.94	1068.46	1500.75	1077.51	1512.06	1078.15	554.90	-68.02	0.00	0.00	0	1	1	2	-1	-1	-71.92	-50.70	517.65	-27.83	-54.41	538.93	0.12	0.59	-0.80	0.13	0.62	-0.77	0	 -1	
4306132380	SMP	1	1781.17	1053.18	1503.70	1062.62	23.20	23.20	3.66	23.01	23.01	3.71	1775.59	1068.41	1787.74	1068.73	1500.76	1078.01	1512.11	1078.59	0.00	0.00	0.00	0.00	0	1	1	2	-1	-1	-71.97	-50.79	518.22	-27.85	-54.52	539.27	0.12	0.59	-0.80	0.13	0.62	-0.78	0	 -1	
4306165739	SMP	1	1781.33	1054.22	1503.94	1063.78	23.49	23.49	3.67	23.23	23.23	3.72	1775.67	1069.40	1787.97	1069.74	1500.92	1079.18	1512.42	1079.76	557.24	-69.22	0.00	0.00	0	1	1	2	-1	-1	-71.97	-50.94	517.99	-27.89	-54.71	539.17	0.12	0.59	-0.80	0.13	0.62	-0.77	0	 -1	
4306199129	SMP	1	1781.68	1054.64	1504.35	1064.21	23.46	23.46	3.67	23.24	23.24	3.73	1775.93	1069.76	1788.22	1070.05	1501.22	1079.65	1512.83	1080.26	557.38	-70.08	0.00	0.00	0	1	1	2	-1	-1	-71.99	-50.97	517.82	-27.93	-54.76	538.85	0.12	0.58	-0.80	0.13	0.62	-0.77	0	 -1	
4306232369	SMP	1	1781.82	1054.29	1504.64	1063.85	23.46	23.46	3.68	23.44	23.44	3.75	1776.27	1069.42	1788.43	1069.74	1501.61	1079.31	1513.00	1079.98	557.71	-70.40	0.00	0.00	0	1	1	2	-1	-1	-72.09	-50.96	518.23	-28.00	-54.75	539.25	0.12	0.59	-0.80	0.13	0.62	-0.77	0	 -1	
4306265721	SMP	1	1782.38	1053.53	1505.12	1063.00	23.62	23.62	3.68	23.29	23.29	3.75	1776.60	1068.67	1788.96	1068.98	1502.00	1078.47	1513.39	1079.13	557.75	-70.78	0.00	0.00	0	1	1	2	-1	-1	-72.09	-50.79	517.75	-28.08	-54.62	539.41	0.12	0.58	-0.80	0.13	0.62	-0.77	0	 -1	
4306299086	SMP	1	1782.57	1052.97	1505.42	1062.30	23.69	23.69	3.69	23.50	23.50	3.77	1776.92	1068.05	1789.29	1068.34	1502.33	1077.69	1513.74	1078.37	559.45	-70.86	0.00	0.00	0	1	1	2	-1	-1	-72.14	-50.68	517.71	-28.14	-54.50	539.48	0.12	0.58	-0.80	0.13	0.62	-0.77	0	 -1	
4306332359	SMP	1	1783.51	1052.47	1506.04	1061.44	23.81	23.81	3.70	23.43	23.43	3.78	1777.81	1067.49	1789.58	1067.61	1503.02	1076.79	1514.43	1077.54	557.54	-69.98	0.00	0.00	0	1	1	2	-1	-1	-72.54	-50.79	519.85	-28.26	-54.35	539.51	0.11	0.58	-0.81	0.13	0.62	-0.77	0	 -1	
4306365693	SMP	1	1784.34	1052.51	1507.00	1060.98	23.86	23.86	3.73	23.40	23.40	3.78	1778.73	1067.53	1790.15	1066.51	1503.92	1076.40	1515.29	1077.11	555.71	-67.06	0.00	0.00	0	1	1	2	-1	-1	-73.57	-51.33	526.36	-28.42	-54.30	539.66	0.11	0.57	-0.82	0.13	0.62	-0.77	0	 -1	
4306399067	SMP	1	1785.58	1053.45	1508.05	1061.33	23.90	23.90	3.74	23.55	23.55	3.79	1779.93	1068.57	1792.00	1067.52	1505.00	1076.70	1516.45	1077.52	557.17	-58.66	0.00	0.00	0	1	1	2	-1	-1	-72.91	-50.87	519.84	-28.60	-54.34	539.52	0.12	0.57	-0.82	0.13	0.62	-0.77	0	 -1	
4306432349	SMP	1	1786.69	1054.22	1509.25	1061.75	23.93	23.93	3.74	23.68	23.68	3.80	1781.02	1069.25	1793.06	1068.40	1506.17	1076.94	1517.78	1077.74	556.75	-55.42	0.00	0.00	0	1	1	2	-1	-1	-73.17	-51.05	520.44	-28.78	-54.32	538.91	0.12	0.57	-0.82	0.13	0.61	-0.78	0	 -1	
4306465774	SMP	1	1789.52	1061.32	0.00	0.00	24.49	24.49	3.77	0.00	0.00	0.00	1782.88	1072.60	1795.36	1073.14	0.00	0.00	0.00	0.00	551.43	151.84	0.00	0.00	0	1	0	1	-1	-1	-73.25	-51.54	518.61	0.00	0.00	0.00	0.10	0.47	-0.88	0.00	0.00	0.00	0	 -1	
4306499084	SMP	1	1791.59	1062.03	0.00	0.00	24.52	24.52	3.78	0.00	0.00	0.00	1784.81	1072.78	1797.28	1073.19	0.00	0.00	0.00	0.00	545.94	179.78	0.00	0.00	0	1	0	1	-1	-1	-73.50	-51.51	518.09	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306532394	SMP	1	1793.46	1062.51	0.00	0.00	24.56	24.56	3.80	0.00	0.00	0.00	1786.35	1073.33	1799.08	1073.85	0.00	0.00	0.00	0.00	537.65	181.74	0.00	0.00	0	1	0	1	-1	-1	-73.48	-51.40	516.05	0.00	0.00	0.00	0.09	0.46	-0.89	0.00	0.00	0.00	0	 -1	
4306565680	SMP	1	1795.30	1062.93	0.00	0.00	24.58	24.58	3.81	0.00	0.00	0.00	1788.17	1073.72	1800.82	1074.19	0.00	0.00	0.00	0.00	532.17	185.30	0.00	0.00	0	1	0	1	-1	-1	-73.69	-51.40	515.47	0.00	0.00	0.00	0.09	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306599071	SMP	1	1796.74	1063.73	0.00	0.00	24.88	24.88	3.83	0.00	0.00	0.00	1789.80	1074.43	1802.28	1074.95	0.00	0.00	0.00	0.00	531.52	187.38	0.00	0.00	0	1	0	1	-1	-1	-74.00	-51.56	515.86	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306632447	SMP	1	1798.03	1064.65	0.00	0.00	24.93	24.93	3.84	0.00	0.00	0.00	1791.08	1075.10	1803.78	1075.81	0.00	0.00	0.00	0.00	531.05	192.58	0.00	0.00	0	1	0	1	-1	-1	-73.95	-51.50	513.97	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306665684	SMP	1	1799.30	1065.46	0.00	0.00	24.93	24.93	3.85	0.00	0.00	0.00	1792.28	1076.06	1805.00	1076.77	0.00	0.00	0.00	0.00	528.57	193.02	0.00	0.00	0	1	0	1	-1	-1	-74.00	-51.56	512.97	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306699119	SMP	1	1800.71	1066.00	0.00	0.00	24.74	24.74	3.85	0.00	0.00	0.00	1793.56	1076.64	1806.26	1077.13	0.00	0.00	0.00	0.00	525.14	195.62	0.00	0.00	0	1	0	1	-1	-1	-74.13	-51.57	512.38	0.00	0.00	0.00	0.09	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306732536	SMP	1	1801.72	1066.42	0.00	0.00	24.92	24.92	3.86	0.00	0.00	0.00	1794.79	1076.96	1807.25	1077.60	0.00	0.00	0.00	0.00	524.39	196.46	0.00	0.00	0	1	0	1	-1	-1	-74.45	-51.74	513.36	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306765675	SMP	1	1802.48	1067.16	0.00	0.00	24.91	24.91	3.86	0.00	0.00	0.00	1795.34	1077.74	1808.07	1078.26	0.00	0.00	0.00	0.00	522.66	198.75	0.00	0.00	0	1	0	1	-1	-1	-74.30	-51.68	511.61	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306799081	SMP	1	1802.51	1067.92	0.00	0.00	24.71	24.71	3.86	0.00	0.00	0.00	1795.55	1078.51	1808.16	1079.00	0.00	0.00	0.00	0.00	522.20	200.09	0.00	0.00	0	1	0	1	-1	-1	-74.33	-51.80	511.64	0.00	0.00	0.00	0.10	0.45	-0.89	0.00	0.00	0.00	0	 -1	
4306832331	SMP	1	1802.59	1068.83	0.00	0.00	24.85	24.85	3.86	0.00	0.00	0.00	1795.50	1079.09	1808.20	1079.84	0.00	0.00	0.00	0.00	521.31	204.68	0.00	0.00	0	1	0	1	-1	-1	-74.24	-51.85	511.01	0.00	0.00	0.00	0.10	0.44	-0.89	0.00	0.00	0.00	0	 -1	
4306865654	SMP	1	1802.29	1071.20	0.00	0.00	25.03	25.03	3.87	0.00	0.00	0.00	1795.08	1080.47	1807.70	1081.10	0.00	0.00	0.00	0.00	520.44	277.60	0.00	0.00	0	1	0	1	-1	-1	-74.17	-52.07	511.02	0.00	0.00	0.00	0.09	0.41	-0.91	0.00	0.00	0.00	0	 -1	
4306899016	SMP	1	1802.14	1073.84	0.00	0.00	24.92	24.92	3.87	0.00	0.00	0.00	1795.05	1082.50	1807.61	1083.05	0.00	0.00	0.00	0.00	520.73	309.04	0.00	0.00	0	1	0	1	-1	-1	-74.17	-52.40	511.13	0.00	0.00	0.00	0.10	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4306932361	SMP	1	1801.82	1075.35	0.00	0.00	24.77	24.77	3.87	0.00	0.00	0.00	1794.47	1083.78	1807.36	1084.51	0.00	0.00	0.00	0.00	520.72	319.89	0.00	0.00	0	1	0	1	-1	-1	-73.94	-52.51	510.00	0.00	0.00	0.00	0.10	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4306965634	SMP	1	1801.63	1076.55	0.00	0.00	24.60	24.60	3.86	0.00	0.00	0.00	1794.47	1085.19	1807.26	1085.84	0.00	0.00	0.00	0.00	520.95	317.51	0.00	0.00	0	1	0	1	-1	-1	-73.89	-52.70	509.71	0.00	0.00	0.00	0.10	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4306999021	SMP	1	1801.80	1077.11	0.00	0.00	24.85	24.85	3.86	0.00	0.00	0.00	1794.37	1085.57	1807.21	1086.30	0.00	0.00	0.00	0.00	519.79	321.40	0.00	0.00	0	1	0	1	-1	-1	-73.81	-52.71	509.20	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307032311	SMP	1	1801.40	1077.57	0.00	0.00	24.68	24.68	3.85	0.00	0.00	0.00	1794.25	1086.19	1807.00	1086.71	0.00	0.00	0.00	0.00	520.01	321.64	0.00	0.00	0	1	0	1	-1	-1	-73.76	-52.78	509.05	0.00	0.00	0.00	0.10	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4307065728	SMP	1	1800.88	1078.34	0.00	0.00	24.81	24.81	3.85	0.00	0.00	0.00	1793.69	1086.66	1806.33	1087.28	0.00	0.00	0.00	0.00	520.13	326.10	0.00	0.00	0	1	0	1	-1	-1	-73.69	-52.89	509.26	0.00	0.00	0.00	0.10	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307099065	SMP	1	1799.74	1079.86	0.00	0.00	24.85	24.85	3.85	0.00	0.00	0.00	1792.40	1088.25	1805.12	1088.84	0.00	0.00	0.00	0.00	519.50	327.42	0.00	0.00	0	1	0	1	-1	-1	-73.46	-53.12	509.04	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307132379	SMP	1	1798.23	1081.72	0.00	0.00	24.89	24.89	3.85	0.00	0.00	0.00	1790.94	1090.09	1803.51	1090.53	0.00	0.00	0.00	0.00	519.10	329.95	0.00	0.00	0	1	0	1	-1	-1	-73.24	-53.43	509.29	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307165696	SMP	1	1796.75	1082.95	0.00	0.00	24.62	24.62	3.85	0.00	0.00	0.00	1789.36	1091.22	1801.96	1091.91	0.00	0.00	0.00	0.00	517.91	331.08	0.00	0.00	0	1	0	1	-1	-1	-73.01	-53.65	509.42	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307199563	SMP	1	1795.40	1082.80	0.00	0.00	24.09	24.09	3.83	0.00	0.00	0.00	1788.08	1091.36	1800.66	1092.04	0.00	0.00	0.00	0.00	517.22	327.72	0.00	0.00	0	1	0	1	-1	-1	-72.83	-53.69	509.64	0.00	0.00	0.00	0.09	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4307232335	SMP	1	1794.41	1082.40	0.00	0.00	23.90	23.90	3.80	0.00	0.00	0.00	1787.25	1090.97	1799.86	1091.41	0.00	0.00	0.00	0.00	517.65	329.43	0.00	0.00	0	1	0	1	-1	-1	-72.72	-53.62	509.74	0.00	0.00	0.00	0.10	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4307265643	SMP	1	1793.86	1082.22	0.00	0.00	23.75	23.75	3.78	0.00	0.00	0.00	1786.69	1090.64	1799.30	1091.34	0.00	0.00	0.00	0.00	517.50	330.57	0.00	0.00	0	1	0	1	-1	-1	-72.63	-53.59	509.76	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307298969	SMP	1	1793.99	1082.66	0.00	0.00	23.63	23.63	3.76	0.00	0.00	0.00	1786.39	1091.08	1799.14	1091.56	0.00	0.00	0.00	0.00	515.76	332.28	0.00	0.00	0	1	0	1	-1	-1	-72.56	-53.62	509.56	0.00	0.00	0.00	0.08	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307332390	SMP	1	1794.15	1083.62	0.00	0.00	24.05	24.05	3.76	0.00	0.00	0.00	1786.73	1092.04	1799.34	1092.41	0.00	0.00	0.00	0.00	514.83	334.09	0.00	0.00	0	1	0	1	-1	-1	-72.63	-53.79	509.75	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307365648	SMP	1	1794.86	1084.14	0.00	0.00	23.74	23.74	3.74	0.00	0.00	0.00	1787.35	1092.35	1800.16	1093.01	0.00	0.00	0.00	0.00	514.39	336.07	0.00	0.00	0	1	0	1	-1	-1	-72.70	-53.82	509.39	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307399030	SMP	1	1796.12	1083.78	0.00	0.00	23.70	23.70	3.73	0.00	0.00	0.00	1788.53	1092.25	1801.35	1092.91	0.00	0.00	0.00	0.00	512.83	335.48	0.00	0.00	0	1	0	1	-1	-1	-72.85	-53.78	509.10	0.00	0.00	0.00	0.09	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4307432310	SMP	1	1797.60	1083.64	0.00	0.00	23.91	23.91	3.73	0.00	0.00	0.00	1790.07	1092.11	1802.80	1092.65	0.00	0.00	0.00	0.00	511.77	335.46	0.00	0.00	0	1	0	1	-1	-1	-73.08	-53.74	509.06	0.00	0.00	0.00	0.09	0.38	-0.92	0.00	0.00	0.00	0	 -1	
4307465710	SMP	1	1799.33	1084.02	0.00	0.00	23.40	23.40	3.71	0.00	0.00	0.00	1791.78	1092.57	1804.46	1093.28	0.00	0.00	0.00	0.00	510.63	333.83	0.00	0.00	0	1	0	1	-1	-1	-73.38	-53.85	509.22	0.00	0.00	0.00	0.08	0.39	-0.92	0.00	0.00	0.00	0	 -1	
4307499261	SMP	1	1800.82	1085.48	1524.17	1088.53	23.99	23.99	3.71	23.93	23.93	3.82	1793.29	1093.72	1806.15	1094.46	1519.56	1098.08	1530.93	1097.68	510.36	335.51	503.10	275.32	0	1	1	2	-1	-1	-73.58	-53.99	508.82	-31.06	-57.86	539.18	0.09	0.38	-0.92	0.09	0.42	-0.90	0	 -1	
4307532247	SMP	1	1802.32	1086.77	1525.76	1088.92	24.11	24.11	3.72	23.89	23.89	3.83	1794.90	1095.28	1807.63	1095.94	1520.88	1098.58	1532.29	1098.40	510.37	333.56	493.08	268.60	0	1	1	2	-1	-1	-73.84	-54.25	508.92	-31.28	-57.95	539.04	0.09	0.39	-0.92	0.08	0.43	-0.90	0	 -1	
4307565685	SMP	1	1803.56	1087.84	1526.96	1089.49	24.02	24.02	3.72	23.88	23.88	3.84	1796.02	1096.49	1808.92	1097.16	1522.02	1099.11	1533.56	1098.82	509.94	332.73	494.24	269.08	0	1	1	2	-1	-1	-73.96	-54.39	508.39	-31.46	-57.98	538.60	0.09	0.39	-0.92	0.08	0.43	-0.90	0	 -1	
4307599174	SMP	1	0.00	0.00	1527.38	1089.85	0.00	0.00	0.00	24.08	24.08	3.85	0.00	0.00	0.00	0.00	1522.72	1099.51	1534.40	1099.25	0.00	0.00	504.15	268.35	0	0	1	1	-1	-1	0.00	0.00	0.00	-31.55	-57.97	537.80	0.00	0.00	0.00	0.09	0.43	-0.90	0	 -1	
4307632641	SMP	1	0.00	0.00	1527.46	1089.30	0.00	0.00	0.00	24.05	24.05	3.86	0.00	0.00	0.00	0.00	1522.78	1099.07	1534.50	1098.74	0.00	0.00	502.01	267.18	0	0	1	1	-1	-1	0.00	0.00	0.00	-31.51	-57.80	537.00	0.00	0.00	0.00	0.09	0.43	-0.90	0	 -1	
4307665629	SMP	1	0.00	0.00	1527.38	1089.08	0.00	0.00	0.00	24.14	24.14	3.87	0.00	0.00	0.00	0.00	1522.59	1098.61	1534.43	1098.38	0.00	0.00	499.03	269.37	0	0	1	1	-1	-1	0.00	0.00	0.00	-31.42	-57.59	535.71	0.00	0.00	0.00	0.09	0.42	-0.90	0	 -1	
4307699596	SMP	1	1803.41	1087.69	0.00	0.00	24.02	24.02	3.72	0.00	0.00	0.00	1795.97	1096.31	1808.87	1097.05	0.00	0.00	0.00	0.00	509.66	331.90	0.00	0.00	0	1	0	1	-1	-1	-73.89	-54.32	507.95	0.00	0.00	0.00	0.09	0.39	-0.92	0.00	0.00	0.00	0	 -1	
